file_path,line_number,matched_term,line_classification,raw_line_excerpt
"backend/vercel/truescan-src/i18n/locales/en.json",698,"TruScore","backend_vercel","""formula"": ""TruScore = Body (2-25) + Planet (0-25) + Ethics (0-25) + Open (0-25) = 0-100. Body pillar has minimum floor of 2 for fairness."","
"backend/vercel/truescan-src/i18n/locales/en.json",704,"TruScore","backend_vercel","""step5"": ""Sum all four pillars: TruScore = Body + Planet + Ethics + Open (0-100 total)"","
"backend/vercel/truescan-src/i18n/locales/en.json",735,"TruScore","backend_vercel","""note"": ""TruScore v1.4 is calculated based on available product data from Open Food Facts, Open Beauty Facts, and UPCitemdb. The score is only displayed when sufficient verified data is available. 100% of scoring comes from recognized publi"
"backend/vercel/truescan-src/i18n/locales/en.json",738,"TruScore","backend_vercel","""scoringDescription"": ""TruScore ranges from 0-100, with each of the 4 pillars contributing 0-25 points. Higher scores indicate better overall product quality across all dimensions."","
"backend/vercel/truescan-src/i18n/locales/en.json",740,"TruScore","backend_vercel","""dataSourcesDescription"": ""TruScore is 100% based on recognized public systems. Below are the exact data sources and calculation methods for each pillar:"","
"backend/vercel/truescan-src/i18n/locales/en.json",745,"TruScore","backend_vercel","""transparencyNote"": ""100% of TruScore calculations are based on recognized public systems. No proprietary formulas are used. All conversions are direct and transparent (e.g., Nutri-Score A=25, B=20, C=15, D=10, E=5). This ensures maximum cr"
"backend/vercel/truescan-src/i18n/locales/en.json",753,"TruScore","backend_vercel","""step5"": ""Sum all four pillars: TruScore = Body + Planet + Ethics + Open (0-100 total)"","
"backend/vercel/truescan-src/i18n/locales/en.json",761,"TruScore","backend_vercel","""confidenceScoreNote"": ""You'll see the confidence score as a badge next to the TruScore on the product page. This helps you know how much you can trust the information shown. Higher confidence means the data is more reliable and complete."","
"backend/vercel/truescan-src/i18n/locales/en.json",763,"Trust Score","backend_vercel","""flagsDescription"": ""Understanding what factors negatively and positively impact a product's Trust Score:"","
"backend/vercel/truescan-src/i18n/locales/en.json",764,"Trust Score","backend_vercel","""flagsDescriptionForProduct"": ""Product-specific factors that affect this product's Trust Score:"","
"backend/vercel/truescan-src/i18n/locales/en.json",766,"Trust Score","backend_vercel","""redFlagsDesc"": ""These factors decrease a product's Trust Score and indicate potential concerns:"","
"backend/vercel/truescan-src/i18n/locales/en.json",768,"Trust Score","backend_vercel","""greenFlagsDesc"": ""These factors increase a product's Trust Score and indicate positive attributes:"","
"backend/vercel/truescan-src/i18n/locales/en.json",792,"Trust Score","backend_vercel","""flagCertificationsDesc"": ""Organic, Fair Trade, B-Corp, Rainforest Alliance, or other ethical/environmental certifications add positive points to the Trust Score."","
"backend/vercel/truescan-src/i18n/locales/en.json",934,"TruScore","backend_vercel","""certificationsPickerHint"": ""Tap rows to select or deselect. Options match TruScore ethics certification tags."","
"backend/vercel/truescan-src/i18n/locales/en.json",964,"TruScore","backend_vercel","""certificationsLabelsNote"": ""Choose labels recognized by TruScore (Open Food Facts style)."","
"backend/vercel/truescan-src/i18n/locales/es.json",59,"TrueScan","backend_vercel","""tipsBody"": ""Di por qué te importa. Retiradas y alérgenos ayudan a otros. El enlace abre el producto en TrueScan."","
"backend/vercel/truescan-src/i18n/locales/es.json",67,"TrueScan","backend_vercel","""title"": ""Bienvenido a TrueScan"","
"backend/vercel/truescan-src/i18n/locales/es.json",93,"TrueScan","backend_vercel","""title"": ""TrueScan"","
"backend/vercel/truescan-src/i18n/locales/es.json",97,"TrueScan","backend_vercel","""permissionText"": ""TrueScan necesita acceso a tu cámara para escanear códigos de barras."","
"backend/vercel/truescan-src/i18n/locales/es.json",116,"TruScan","backend_vercel","""legalDisclaimerModalP1"": ""La aplicación TruScan ofrece únicamente información general y educativa. No proporciona asesoramiento médico, diagnóstico ni tratamiento; no constituye asesoramiento nutricional, dietético ni legal; y no sustituye"
"backend/vercel/truescan-src/i18n/locales/es.json",117,"TruScore","backend_vercel","""legalDisclaimerModalP2"": ""Las puntuaciones e información (incluido TruScore y otras evaluaciones) son interpretaciones automatizadas basadas en datos públicos o de terceros, algoritmos y preferencias opcionales del usuario. Reflejan opinio"
"backend/vercel/truescan-src/i18n/locales/es.json",119,"TrueScan","backend_vercel","""legalDisclaimerModalP4"": ""TrueScan y sus afiliados, licenciantes, desarrolladores, operadores y proveedores (en conjunto, «TrueScan») no ofrecen garantía ni declaración alguna, expresa o implícita, sobre la exactitud, integridad, fiabilida"
"backend/vercel/truescan-src/i18n/locales/es.json",120,"TrueScan","backend_vercel","""legalDisclaimerModalP5"": ""En la medida máxima permitida por la ley aplicable, TrueScan rechaza toda responsabilidad por daños directos, indirectos, incidentales, especiales, consecuentes o ejemplares, o por pérdida de beneficios, datos, fo"
"backend/vercel/truescan-src/i18n/locales/es.json",121,"TrueScan","backend_vercel","""legalDisclaimerModalP6"": ""Usted utiliza TruScan de forma voluntaria y bajo su propio riesgo. Nada en la aplicación crea un deber de diligencia ni una relación profesional entre usted y TrueScan."","
"backend/vercel/truescan-src/i18n/locales/es.json",121,"TruScan","backend_vercel","""legalDisclaimerModalP6"": ""Usted utiliza TruScan de forma voluntaria y bajo su propio riesgo. Nada en la aplicación crea un deber de diligencia ni una relación profesional entre usted y TrueScan."","
"backend/vercel/truescan-src/i18n/locales/es.json",130,"TruScan","backend_vercel","""legalDataLimitationsModalP2"": ""Cuando la información falta o está incompleta, TruScan puede no mostrar ciertos análisis, reducir puntuaciones o ajustar evaluaciones, o mostrar advertencias. Estas medidas son solo informativas y no afirman "
"backend/vercel/truescan-src/i18n/locales/es.json",132,"TrueScan","backend_vercel","""legalDataLimitationsModalP4"": ""TrueScan no garantiza que ninguna ficha de producto esté completa, sea correcta o esté actualizada. Usted sigue siendo el único responsable de verificar toda la información con la etiqueta física y el envase."
"backend/vercel/truescan-src/i18n/locales/es.json",133,"TrueScan","backend_vercel","""legalDataLimitationsModalP5"": ""En la medida máxima permitida por la ley aplicable, TrueScan rechaza responsabilidad por cualquier confianza en datos incompletos o faltantes mostrados en la aplicación."","
"backend/vercel/truescan-src/i18n/locales/es.json",257,"TrueScan","backend_vercel","""privacyNote"": ""TrueScan respeta tu privacidad. El análisis nos ayuda a mejorar la aplicación pero puede desactivarse en cualquier momento."","
"backend/vercel/truescan-src/i18n/locales/es.json",269,"TrueScan","backend_vercel","""openSourceMessage"": ""TrueScan utiliza datos de Open Food Facts, una base de datos gratuita y abierta."","
"backend/vercel/truescan-src/i18n/locales/fr.json",59,"TrueScan","backend_vercel","""tipsBody"": ""Dites pourquoi c'est important. Rappels et allergènes aident les autres. Le lien ouvre le produit dans TrueScan."","
"backend/vercel/truescan-src/i18n/locales/fr.json",67,"TrueScan","backend_vercel","""title"": ""Bienvenue sur TrueScan"","
"backend/vercel/truescan-src/i18n/locales/fr.json",93,"TrueScan","backend_vercel","""title"": ""TrueScan"","
"backend/vercel/truescan-src/i18n/locales/fr.json",97,"TrueScan","backend_vercel","""permissionText"": ""TrueScan a besoin d'accéder à votre caméra pour scanner les codes-barres."","
"backend/vercel/truescan-src/i18n/locales/fr.json",116,"TruScan","backend_vercel","""legalDisclaimerModalP1"": ""L'application TruScan fournit uniquement des informations générales et éducatives. Elle ne constitue pas un avis médical, un diagnostic ou un traitement ; ne constitue pas un conseil nutritionnel, diététique ou ju"
"backend/vercel/truescan-src/i18n/locales/fr.json",117,"TruScore","backend_vercel","""legalDisclaimerModalP2"": ""Les scores et analyses (y compris TruScore et autres évaluations) sont des interprétations automatisées fondées sur des données publiques ou tierces, des algorithmes et des préférences utilisateur optionnelles. Il"
"backend/vercel/truescan-src/i18n/locales/fr.json",119,"TrueScan","backend_vercel","""legalDisclaimerModalP4"": ""TrueScan et ses sociétés affiliées, concédants, développeurs, opérateurs et fournisseurs (collectivement « TrueScan ») n'offrent aucune garantie ni déclaration, expresse ou implicite, quant à l'exactitude, l'exhau"
"backend/vercel/truescan-src/i18n/locales/fr.json",120,"TrueScan","backend_vercel","""legalDisclaimerModalP5"": ""Dans la mesure maximale permise par la loi applicable, TrueScan décline toute responsabilité pour tout dommage direct, indirect, accessoire, spécial, consécutif ou exemplaire, ou toute perte de profits, de données"
"backend/vercel/truescan-src/i18n/locales/fr.json",121,"TrueScan","backend_vercel","""legalDisclaimerModalP6"": ""Vous utilisez TruScan volontairement et à vos propres risques. Rien dans l'application ne crée un devoir de diligence ni une relation professionnelle entre vous et TrueScan."","
"backend/vercel/truescan-src/i18n/locales/fr.json",121,"TruScan","backend_vercel","""legalDisclaimerModalP6"": ""Vous utilisez TruScan volontairement et à vos propres risques. Rien dans l'application ne crée un devoir de diligence ni une relation professionnelle entre vous et TrueScan."","
"backend/vercel/truescan-src/i18n/locales/fr.json",130,"TruScan","backend_vercel","""legalDataLimitationsModalP2"": ""Lorsque l'information est manquante ou incomplète, TruScan peut ne pas afficher certaines analyses, réduire les scores ou ajuster les évaluations, ou afficher des messages de prudence. Ces mesures sont pureme"
"backend/vercel/truescan-src/i18n/locales/fr.json",132,"TrueScan","backend_vercel","""legalDataLimitationsModalP4"": ""TrueScan ne garantit pas qu'une fiche produit soit complète, exacte ou à jour. Vous restez seul responsable de vérifier toute information sur l'étiquette physique et l'emballage."","
"backend/vercel/truescan-src/i18n/locales/fr.json",133,"TrueScan","backend_vercel","""legalDataLimitationsModalP5"": ""Dans la mesure maximale permise par la loi applicable, TrueScan décline toute responsabilité pour toute confiance accordée à des données incomplètes ou manquantes affichées dans l'application."","
"backend/vercel/truescan-src/i18n/locales/fr.json",257,"TrueScan","backend_vercel","""privacyNote"": ""TrueScan respecte votre vie privée. Les analyses nous aident à améliorer l'application mais peuvent être désactivées à tout moment."","
"backend/vercel/truescan-src/i18n/locales/fr.json",269,"TrueScan","backend_vercel","""openSourceMessage"": ""TrueScan utilise les données d'Open Food Facts, une base de données gratuite et ouverte."","
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",2,"TruScore","comment","* TruScore Engine - Modular Pillar System"
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",18,"TruScore","backend_vercel","import type { TruScoreAnalysis, FetchTraceEntry, PillarAnalysis, PillarAdjustmentWithSource } from '../../types/truscoreAnalysis';"
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",39,"TruScore","backend_vercel","export type TruScoreScoringContext = {"
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",44,"TruScore","backend_vercel","export interface TruScoreResult {"
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",64,"TruScore","backend_vercel","analysis?: TruScoreAnalysis;"
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",68,"TruScore","comment","* Calculate TruScore v1.4 - Full spec implementation using modular pillars"
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",75,"TruScore","comment","* @returns TruScore result with total score, breakdown, and optional insights"
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",77,"TruScore","backend_vercel","export function calculateTruScore("
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",80,"TruScore","backend_vercel","scoringContext?: TruScoreScoringContext"
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",81,"TruScore","backend_vercel","): TruScoreResult {"
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",177,"TruScore","backend_vercel","const result: TruScoreResult = {"
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",196,"TruScore","backend_vercel","result.analysis = buildTruScoreAnalysis(scoringProduct, result) ?? undefined;"
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",198,"TruScore","comment","// PowerShell logging for TruScore calculation details with timing"
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",222,"TruScore","server_or_app_log","logger.error('[truscoreEngine] Error calculating TruScore:', {"
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",313,"TruScore","comment","* Build full TruScore analysis from product (for fetch trace) and TruScore result (for pillar details)."
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",316,"TruScore","backend_vercel","export function buildTruScoreAnalysis("
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",318,"TruScore","backend_vercel","result: TruScoreResult"
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",319,"TruScore","backend_vercel","): TruScoreAnalysis | null {"
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",358,"TruScore","backend_vercel","const analysis: TruScoreAnalysis = {"
"backend/vercel/truescan-src/lib/truscoreEngine/index.ts",376,"TruScore","backend_vercel","export type { TruScoreAnalysis, FetchTraceEntry, PillarAnalysis, PillarAdjustmentWithSource } from '../../types/truscoreAnalysis';"
"backend/vercel/truescan-src/lib/truscoreEngine.ts",2,"TruScore","comment","* TruScore Engine - Legacy Wrapper"
"backend/vercel/truescan-src/lib/truscoreEngine.ts",10,"TruScore","comment","// Re-export from the new modular system (includes calculateTruScore)"
"backend/vercel/truescan-src/services/auRetailerScraping.ts",24,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/auRetailerScraping.ts",24,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/auRetailerScraping.ts",112,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/auRetailerScraping.ts",112,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/auRetailerScraping.ts",203,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/auRetailerScraping.ts",203,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/bannerAlertsService.ts",12,"TruScore","comment","* Note: Banner text explains scoring sources; TruScore is still computed in the TruScore engine."
"backend/vercel/truescan-src/services/bannerAlertsService.ts",104,"TruScore","comment","// 1.1a Ethics pillar mirrors — BBFAW & KTC only (same `calculateEthicsPillar` as TruScore Ethics)"
"backend/vercel/truescan-src/services/bannerAlertsService.ts",137,"TruScore","backend_vercel","message: `Our brand database flags ${brandWithRecallHistory} with a history of product recalls (transparency only; not part of the TruScore Ethics pillar BBFAW/KTC calculation). Tap for FDA recalls reference.`,"
"backend/vercel/truescan-src/services/barcodeLookupApi.ts",122,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/barcodeLookupApi.ts",122,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/barcodeLookupComApi.ts",79,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/barcodeLookupComApi.ts",79,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/barcodeMonsterApi.ts",38,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/barcodeMonsterApi.ts",38,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/bestBuyApi.ts",78,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/bestBuyApi.ts",78,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/buycottApi.ts",35,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/buycottApi.ts",35,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/countrySpecificRegulations.ts",3,"TruScore","comment","// Used to adjust TruScore Body pillar based on local regulations"
"backend/vercel/truescan-src/services/cpscRecallService.ts",57,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/cpscRecallService.ts",57,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/datakickApi.ts",12,"TrueScan","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/datakickApi.ts",12,"TrueScan-FoodScanner","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/dolEnforcementService.ts",59,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/dolEnforcementService.ts",59,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/eanDataApi.ts",56,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/eanDataApi.ts",56,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/eanSearchApi.ts",60,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/eanSearchApi.ts",60,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/eanSearchBrandApi.ts",10,"TrueScan","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/eanSearchBrandApi.ts",10,"TrueScan-FoodScanner","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/edamamApi.ts",84,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/edamamApi.ts",84,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/efsaDatabase.ts",11,"TrueScan","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/efsaDatabase.ts",11,"TrueScan-FoodScanner","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/ethicsCertificationsService.ts",444,"TruScore","comment","* OFF label tags the Ethics / TruScore certification element recognizes (manual product picker)."
"backend/vercel/truescan-src/services/ethicsPillarBannerAlerts.ts",4,"TruScore","comment","* TruScore Ethics (v37 spec) is computed in `calculateEthicsPillar`. Banners for animal welfare"
"backend/vercel/truescan-src/services/ethicsPillarBannerAlerts.ts",56,"TruScore","backend_vercel","message: `This matches your TruScore Ethics pillar (same BBFAW tier/impact as the spec sheet): ${detail}. Tap for official BBFAW reference.`,"
"backend/vercel/truescan-src/services/ethicsPillarBannerAlerts.ts",69,"TruScore","backend_vercel","let message = `This matches your TruScore Ethics pillar (KnowTheChain 2026 benchmark used in scoring): ${detail}. Tap for reference.`;"
"backend/vercel/truescan-src/services/fdaRecallService.ts",347,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/fdaRecallService.ts",347,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/foodbApi.ts",12,"TrueScan","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/foodbApi.ts",12,"TrueScan-FoodScanner","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/foodRepoApi.ts",10,"TrueScan","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/foodRepoApi.ts",10,"TrueScan-FoodScanner","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/fsanDatabaseAutoDownload.ts",87,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-Mobile/1.0.0',"
"backend/vercel/truescan-src/services/fsanDatabaseAutoDownload.ts",87,"TrueScan-Mobile","backend_vercel","'User-Agent': 'TrueScan-Mobile/1.0.0',"
"backend/vercel/truescan-src/services/fsanzQueryService.ts",9,"TruScore","comment","* 4. App merges FSANZ data into product for TruScore"
"backend/vercel/truescan-src/services/fsanzQueryService.ts",92,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-Mobile/1.0.0',"
"backend/vercel/truescan-src/services/fsanzQueryService.ts",92,"TrueScan-Mobile","backend_vercel","'User-Agent': 'TrueScan-Mobile/1.0.0',"
"backend/vercel/truescan-src/services/fsanzQueryService.ts",273,"TruScore","comment","// ===== VERIFICATION: Log TruScore-critical fields ====="
"backend/vercel/truescan-src/services/fsanzQueryService.ts",274,"TruScore","server_or_app_log","logger.info(`   🔍 [VERIFICATION] TruScore Field Status After FSANZ Enhancement:`);"
"backend/vercel/truescan-src/services/goUpcApi.ts",41,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/goUpcApi.ts",41,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/gs1DataSource.ts",8,"TrueScan","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/gs1DataSource.ts",8,"TrueScan-FoodScanner","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/iloStatisticsService.ts",76,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/iloStatisticsService.ts",76,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/manualProductService.ts",8,"TruScore","backend_vercel","import { calculateTruScore } from '../lib/truscoreEngine';"
"backend/vercel/truescan-src/services/manualProductService.ts",104,"Trust Score","comment","// Calculate Trust Score if we have enough data"
"backend/vercel/truescan-src/services/manualProductService.ts",107,"TruScore","backend_vercel","const trustScoreResult = calculateTruScore(product, undefined, getPlanetScoringContext());"
"backend/vercel/truescan-src/services/manualProductService.ts",108,"TruScore","comment","// Map TruScoreResult to TrustScoreBreakdown format"
"backend/vercel/truescan-src/services/manufacturingCountryService.ts",707,"TrueScan","backend_vercel","message: 'Manufacturing country is stored on TrueScan only.',"
"backend/vercel/truescan-src/services/nutritionixApi.ts",74,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/nutritionixApi.ts",74,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/nzStoreApi.ts",20,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/nzStoreApi.ts",20,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/nzStoreApi.ts",76,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/nzStoreApi.ts",76,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/nzStoreApi.ts",124,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/nzStoreApi.ts",124,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/openBeautyFacts.ts",8,"TrueScan","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/openBeautyFacts.ts",8,"TrueScan-FoodScanner","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/openCorporatesApi.ts",10,"TrueScan","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/openCorporatesApi.ts",10,"TrueScan-FoodScanner","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/openEanApi.ts",42,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/openEanApi.ts",42,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/openFoodFacts.ts",18,"TrueScan","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/openFoodFacts.ts",18,"TrueScan-FoodScanner","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/openFoodFactsSubmission.ts",12,"TrueScan","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0 (truescan@example.com)'; // TODO: Update with actual contact email"
"backend/vercel/truescan-src/services/openFoodFactsSubmission.ts",12,"TrueScan-FoodScanner","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0 (truescan@example.com)'; // TODO: Update with actual contact email"
"backend/vercel/truescan-src/services/openGtindbApi.ts",32,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/openGtindbApi.ts",32,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/openNutritionApi.ts",9,"TrueScan","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/openNutritionApi.ts",9,"TrueScan-FoodScanner","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/openPetFoodFacts.ts",6,"TrueScan","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/openPetFoodFacts.ts",6,"TrueScan-FoodScanner","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/openProductsFacts.ts",6,"TrueScan","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/openProductsFacts.ts",6,"TrueScan-FoodScanner","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/photoUploadService.ts",201,"TrueScan","backend_vercel","results.message = 'Photo uploaded to Open Food Facts and TrueScan storage!';"
"backend/vercel/truescan-src/services/photoUploadService.ts",206,"TrueScan","backend_vercel","? 'Photo saved (TrueScan storage).'"
"backend/vercel/truescan-src/services/photoUploadService.ts",207,"TrueScan","backend_vercel",": 'Photo uploaded to TrueScan storage!';"
"backend/vercel/truescan-src/services/productCacheService.ts",22,"TruScore","backend_vercel","import { removeCachedTruScore } from '../utils/truScoreCache';"
"backend/vercel/truescan-src/services/productCacheService.ts",254,"TruScore","backend_vercel","await removeCachedTruScore(barcode).catch(() => {});"
"backend/vercel/truescan-src/services/productCacheService.ts",287,"TruScore","comment","* Process and score a product (apply confidence score and calculate TruScore)"
"backend/vercel/truescan-src/services/productCacheService.ts",296,"TruScore","server_or_app_log","logger.error('Error calculating TruScore (non-critical):', error);"
"backend/vercel/truescan-src/services/productCacheService.ts",513,"TruScore","comment","// Save final product with TruScore (non-blocking)"
