brand_id,canonical_brand_name,display_brand_name,parent_id,parent_display_name,brand_type,review_state,primary_source_type,primary_source_id,primary_source_name,primary_source_url_or_reference,source_harvest_date,substantiation_note,notes_internal
B0687,Magnum White,Magnum White,P0014,The Magnum Ice Cream Company N.V.,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0688,Maxibon,Maxibon,P0014,The Magnum Ice Cream Company N.V.,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0689,Continental Cup a Soup,Continental Cup a Soup,P0013,Unilever PLC,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0690,Continental Recipe Bases,Continental Recipe Bases,P0013,Unilever PLC,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0691,Continental Gravies,Continental Gravies,P0013,Unilever PLC,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0692,Continental Sides,Continental Sides,P0013,Unilever PLC,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0693,Continental Stock,Continental Stock,P0013,Unilever PLC,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0694,Danone Dairy Australia,Danone Dairy Australia,P0012,Danone S.A.,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0695,Pauls Farmhouse Gold,Pauls Farmhouse Gold,P0020,Lactalis Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0696,Oak Thickshake,Oak Thickshake,P0020,Lactalis Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0697,Oak Plus,Oak Plus,P0020,Lactalis Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0698,Ice Break Extra Shot,Ice Break Extra Shot,P0020,Lactalis Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0699,Vaalia Kids,Vaalia Kids,P0020,Lactalis Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0700,Tamar Valley No Added Sugar,Tamar Valley No Added Sugar,P0020,Lactalis Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0701,Président Brie,Président Brie,P0020,Lactalis Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0702,Galbani Baby Bocconcini,Galbani Baby Bocconcini,P0020,Lactalis Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0703,Jindi Camembert,Jindi Camembert,P0020,Lactalis Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0704,Lemnos Haloumi,Lemnos Haloumi,P0020,Lactalis Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0705,Lactalis Professional,Lactalis Professional,P0020,Lactalis Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0706,Pauls Professional,Pauls Professional,P0020,Lactalis Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0707,Galbani Professional,Galbani Professional,P0020,Lactalis Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0708,Bega Peanut Butter,Bega Peanut Butter,P0023,Bega Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0709,Farmers Union Iced Coffee,Farmers Union Iced Coffee,P0023,Bega Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0710,Dairy Farmers Thick & Creamy,Dairy Farmers Thick & Creamy,P0023,Bega Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0711,Dairy Farmers Greek Style,Dairy Farmers Greek Style,P0023,Bega Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0712,Vegemite Cheesybite,Vegemite Cheesybite,P0023,Bega Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0713,Bega Super Slim,Bega Super Slim,P0023,Bega Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0714,Bega Extra Tasty,Bega Extra Tasty,P0023,Bega Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0715,Bega Stringers,Bega Stringers,P0023,Bega Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0716,Bega Super Slices,Bega Super Slices,P0023,Bega Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0717,Bega Country Light,Bega Country Light,P0023,Bega Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0718,Primo (dairy),Primo Dairy,P0020,Lactalis Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816; dairy Primo under Lactalis (P0020). JBS Primo meat B0351 remains separate. No bare Primo alias.,
B0719,Fresh 'n Fruity,Fresh 'n Fruity,P0022,Fonterra Co-operative Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0720,Anchor Blue,Anchor Blue,P0022,Fonterra Co-operative Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0721,Anchor Calci+,Anchor Calci+,P0022,Fonterra Co-operative Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0722,Anchor Mega Joule,Anchor Mega Joule,P0022,Fonterra Co-operative Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0723,Anchor Protein+,Anchor Protein+,P0022,Fonterra Co-operative Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0724,Anchor Unsalted,Anchor Unsalted,P0022,Fonterra Co-operative Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0725,Mainland Special Reserve,Mainland Special Reserve,P0022,Fonterra Co-operative Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0726,Mainland Tasty,Mainland Tasty,P0022,Fonterra Co-operative Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0727,Western Star Spreadable,Western Star Spreadable,P0022,Fonterra Co-operative Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0728,Perfect Italiano Parmesan,Perfect Italiano Parmesan,P0022,Fonterra Co-operative Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0729,Perfect Italiano Ricotta,Perfect Italiano Ricotta,P0022,Fonterra Co-operative Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0730,Kapiti Kikorangi,Kapiti Kikorangi,P0022,Fonterra Co-operative Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0731,Kapiti Kahurangi,Kapiti Kahurangi,P0022,Fonterra Co-operative Group Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0732,Birds Eye SteamFresh,Birds Eye SteamFresh,P0041,Simplot Australia Pty Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0733,Birds Eye Oven Bake,Birds Eye Oven Bake,P0041,Simplot Australia Pty Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0734,Edgell Chickpeas,Edgell Chickpeas,P0041,Simplot Australia Pty Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0735,Edgell Corn Kernels,Edgell Corn Kernels,P0041,Simplot Australia Pty Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0736,Leggo's Pasta Bake,Leggo's Pasta Bake,P0041,Simplot Australia Pty Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0737,John West Tuna Tempters,John West Tuna Tempters,P0041,Simplot Australia Pty Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0738,John West Salmon,John West Salmon,P0041,Simplot Australia Pty Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0739,I&J Fish Fillets,I&J Fish Fillets,P0041,Simplot Australia Pty Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0740,Harvest Sliced Beetroot,Harvest Sliced Beetroot,P0041,Simplot Australia Pty Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0741,Chiko Roll,Chiko Roll,P0041,Simplot Australia Pty Limited,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0742,Weet-Bix Gluten Free,Weet-Bix Gluten Free,P0025,Sanitarium Health Food Company,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0743,Weet-Bix Collagen,Weet-Bix Collagen,P0025,Sanitarium Health Food Company,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0744,So Good Almond Milk,So Good Almond Milk,P0025,Sanitarium Health Food Company,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0745,So Good Oat Milk,So Good Oat Milk,P0025,Sanitarium Health Food Company,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0746,Sanitarium Peanut Butter,Sanitarium Peanut Butter,P0025,Sanitarium Health Food Company,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0747,V8 Fusion,V8 Fusion,P0032,Campbell's Company,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0748,V8 Storm,V8 Storm,P0032,Campbell's Company,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0749,Campbell's Chunky,Campbell's Chunky,P0032,Campbell's Company,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0750,Gravox Traditional,Gravox Traditional,P0032,Campbell's Company,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0751,Gravox Supreme,Gravox Supreme,P0032,Campbell's Company,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0752,Mint Slice,Mint Slice,P0043,The Arnott's Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0753,Wagon Wheels,Wagon Wheels,P0043,The Arnott's Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0754,Cruskits,Cruskits,P0043,The Arnott's Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0755,Rice Cookies,Rice Cookies,P0043,The Arnott's Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0756,Cheds,Cheds,P0043,The Arnott's Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0757,BBQ Shapes,BBQ Shapes,P0043,The Arnott's Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0758,Pizza Shapes,Pizza Shapes,P0043,The Arnott's Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0759,Chicken Crimpys,Chicken Crimpys,P0043,The Arnott's Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0760,Tiny Teddy Chocolate,Tiny Teddy Chocolate,P0043,The Arnott's Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0761,Tim Tam White,Tim Tam White,P0043,The Arnott's Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0762,Tim Tam Dark,Tim Tam Dark,P0043,The Arnott's Group,local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
B0763,Pepsi Next,Pepsi Next,P0010,"PepsiCo, Inc.",local_brand,reviewed,official_parent_brand_page,SRC_CHAINING_REFRESH_20260816,Chaining refresh 20260816,CHAT_Cursor_Chaining_Asset_Refresh_Instruction_20260816,2026-08-16,AU/NZ current-chain refresh 20260816 from founder governed Chaining instruction; runtime consumes review_state=reviewed only.,
